ESFP,5,2020-12-29 10:32:05.470013,58730662,estikaratri,Tika/Tiki,#ESFP #Taurus #MezzoSoprano #CatLover #MovieGeek #Netflixers
ESFP,5,2020-12-29 10:32:05.470021,161586452,ReanAlarcon,Re-An,Being sweet and salty these past years | ESFP https://t.co/gLD6TURUOI
ESFP,5,2020-12-29 10:32:05.470029,338554858,TheBryantFox,Jinglefox McChestnut,"Malinois, because GSDs need hero's too. He/him. ESFP. Cis/Demi. I like gardening."
ESFP,5,2020-12-29 10:32:05.470038,196209404,wandasepta,W,an ESFP cat person who loves Hello Kitty a little too much. fashion & coffee enthusiast. random FBI - NCIS - SWAT spazz.
ESFP,5,2020-12-29 10:32:05.470047,59514463,NorthEastDad27,Michael,"Dad to Kate & Isabella, proud North Easterner - #safc #esfp #MBA #6ft6 #squash #football"
ESFP,5,2020-12-29 10:32:05.470075,941147404824469504,fernandes_vinii,#HappySanaDay ✨,𝙳.4540 🏳️‍🌈⃤ ¹⁵𝚢 ⚜️⟶ ESFP
ESFP,6,2020-12-29 10:32:06.444261,1011210956305764353,salmahashmimft1,Salma Hashmi,"Macmillan User Involvement Facilitator

All views are my own. ESFP 80% Bougie 20% Banjie 🍾🌈💯⭐"
ESFP,6,2020-12-29 10:32:06.444324,573415599,BasedChanny,channy,you know the vibes || esfp || she/her || 23
ESFP,6,2020-12-29 10:32:06.444345,39730831,kissmarky,kissmarky 💋,"Gatecrashing lives one tweet at a time. Part-time lover, full-time friend. Kapamilya. LGBT. Spoiler. Spiderman. Catlover. JaDine. ARMY. AMDG. ESFP. 🇵🇭🌈"
ESFP,6,2020-12-29 10:32:06.444368,522695413,Lizoot,Liz Miner,Product Owner of PowerDMS (CSPO); Advocate for soft skills; constantly seeking the truth; Tech Enthusiast; ESFP; Ennegram Type 2
ESFP,6,2020-12-29 10:32:06.444394,165207426,TraceTHAT,Lady T 🌻,ESFP // 🇳🇬// BLM // FDT // Fatter in Person🥰 // 🌈 My tweets do not reflect the views of my employer
ESFP,7,2020-12-29 10:32:07.442352,28733117,tori_guarrasi,tori guarrasi,"✨ ESFP personality type. Leo, Scorpio rising, Capricorn moon. A young heart with an old soul.✨"
ESFP,8,2020-12-29 10:32:08.434862,467918652,annabellemariev,🦋 annabelle ayako 🦋,"25. esfp. chaotic good. art student and cute as hell badass. i like painting, whiskey, and formula 1. 日本語/română/français/english ok. xx"
ESFP,8,2020-12-29 10:32:08.434966,15356898,katalogued,kd,She/her. Journalist/Writer/Content Strategist. Spelling bee champ. Feminist. ESFP. Infiltrator. Sagittarius. Her own invention.
ESFP,9,2020-12-29 10:32:09.454498,300629048,watermeowin,🖤 Kt 🖤,24| ESFP | ARIES | traveler |🏳️‍🌈|   RESTOCK 7|15
ESFP,9,2020-12-29 10:32:09.454554,253734841,GreatMasterCami,Cami @ Merry Christmas!🎄,Cami | she/her | 27 | 🇨🇱🇸🇪 | ♏ | ESFP | bi | can be nsfw at times | RT heavy | header by @ham_zz6 | ocs: @CamiOCs_ / art: @CamiArts_ | BLM ACAB
ESFP,12,2020-12-29 10:32:12.417572,140781066,615Chyna,♥♡ SUM'N FOREIGN ♡♥,"y’all know me, same OG. somewhere between righteous & ratchet 😏 #march22 #Laotian #teamaries ♈️ #savage #ESFP"
ESFP,15,2020-12-29 10:32:15.282383,1850140879,Koko_DeNasoa,Django Cyn..🌻,"“I have no special talent, I’m just passionately curious.” Science. Aspiring Writer. Feminist! I tweet about #Kdrama a lot. ESFP! 🌻 🇳🇬🏳️‍🌈"
ESFP,15,2020-12-29 10:32:15.282423,1475046320,vrtgx,ｖｒｔｇｘ．,off my shits 😃👍 ¦ my hands are rated 8.4/10 ¦ @yannytf babey ¦ ESFP ¦ VRTGX#7509 ¦ @vrtgxprv ¦ he/him
ESFP,15,2020-12-29 10:32:15.282435,268850724,haechanieh,H ☀️,"26, esfp, spellibg is my passion"
ESFP,15,2020-12-29 10:32:15.282445,773864862,kazujerk,heaven 🌿🔮,heaven/esfp/she/they/27. ⚡️ preferably: always watching one piece. i love jason todd and caleb widogast and mirage apex. 💙🦁
ESFP,16,2020-12-29 10:32:16.308253,758629333,dejayooh,check pinned 📌 D-3 until bday 🥳,"ᴍᴏᴄʜɪ ʙᴀʙɪᴇ ℓɪsᴀ ♡ 🐶 s/her/hers | esfp 7w2 | #드림캐쳐 #dcsneakers #deukaefits | I come here to talk about myself. If you read it, that’s on you."
ESFP,16,2020-12-29 10:32:16.308381,1294749363026169857,wild1111,wild,@theweeknd 🎸#MotionlessInWhite #Blacklivesmatter #ESFP
ESFP,16,2020-12-29 10:32:16.308420,187159045,jasmineeleony,Jasmine Leony,"An ESFP.
Working on a sophrosyne, peace and serenity."
ESFP,16,2020-12-29 10:32:16.308453,700615278246363136,Rewayanoor,-,"👷‍♀️|"" لولا امي ما اكملت الطريق ""| #ESFP"
ESFP,16,2020-12-29 10:32:16.308538,856500097,Ariku_,me♡w🍓,im rich and immortal #猫部 ♡ #ESFP
ESFP,16,2020-12-29 10:32:16.308576,1177742965458030593,honeybee083,honeybee ♡ 18+,20 she/her ♡ MINORS DNI ♡ queer ♡ virgin ♡ esfp ♡ sub ♡ do NOT save my content ♡ BLM ACAB if you disagree fuck off ♡
ESFP,16,2020-12-29 10:32:16.308613,432091622,RoxanneReynold1,❌⭕️Roxanne Reynolds ❌⭕️,"The Fucking Legend, ESFP, Your Fantasy, Lingerie Model, Fetishist, outdoor enthusiast #redhead #athletic #greeneyes #36D"
ESFP,16,2020-12-29 10:32:16.308648,152062032,BClazic,BoujeeBala 🅴,ESFP - Loves boneless 🍇 • 🇸🇷 Music Producer 💿 • Enquiries: BClazic@gmail.com
ESFP,16,2020-12-29 10:32:16.308685,496423017,_NowahBrown,noah brown | BLM,ask me how to model with mathematics | ESFP | graduate student | BGSU alum | he/him/his
ESFP,16,2020-12-29 10:32:16.308715,241465382,anchovice,🐙dyl🐙,dylan / 24 / he/him / ESFP / the original octoling apologist™
ESFP,17,2020-12-29 10:32:17.051913,3230064657,bruhlenciaga,Roy,NYU Tisch 🎭 ‘22 | DC native | blm | 🦂| ESFP
ESFP,17,2020-12-29 10:32:17.052063,975156356,_Shagaru,𝕭𝖆𝖉 𝖒𝖊𝖒𝖊𝖘❄️,Prófugo del ácido fólico. ESFP. No parece pero quiero ser astrólogo. Catador de reggaeton.
ESFP,17,2020-12-29 10:32:17.052129,600939702,reybenss,𝐵𝑒𝓃 ❄︎,"🦋 | she/her | blm | ESFP | Gemini | Slytherin | lvl 25 
TERFs don't interact
Instagram ➳ https://t.co/sPCFmK6SZZ
Tiktok ➳ https://t.co/RVlcb4xAZ6"
ESFP,17,2020-12-29 10:32:17.052203,37626390,EddieUnited,Eddie,Chess is life. #ESFP.  Manchester united bully.I think about Avocados alot .Life student of @alaindebotton and  @SadhguruJV  .Travel and adventure
ESFP,17,2020-12-29 10:32:17.052252,838431536,brawlboy3794,Bussy Philipps,Grad student. Chubby legend & @schittscreek stan. Chicano y chingona. He/him. 26. ESFP. ♓️ 🏳️‍🌈 ~You miss 100% of the tapes you don’t play💫✨🧚🏽‍♂️~
ESFP,17,2020-12-29 10:32:17.052348,559787563,fiffitrophytrip,SUB ABYSMAL SHARK🃏,"สอวน.🇹🇭.-MDD,ESFP, EDM, HARDWELL , SKRILLEX, CL , GANTZ (osaka team) ,TG:RE, AJIN, KAKEGURUI. พิม ฐิติยากร Pimthitiii , OG-ANIC , Tsunoda  fc , Bad Bunny"
ESFP,17,2020-12-29 10:32:17.052406,233628937,L_ALMutawa,Laila Y. Al Mutawa,A free bird. ESFP
ESFP,17,2020-12-29 10:32:17.052444,1242480308680712193,ektguy_,Официальный жид 2.0,"Александр Фаст, SMM в @znak_com. Делал соцсети в @lentaruofficial и @ru_maximonline, также писал для @tjournal. Food is love. ESFP"
ESFP,17,2020-12-29 10:32:17.052496,88042932,HBKShanDo,Therl Boykins,I don’t know what you do but I do thangs. ESFP #jw
ESFP,17,2020-12-29 10:32:17.052544,135586684,diligentsesame,Vicki | 太子殿下~,she/her | ESFP gemini 🤪 | lowkey work in the anime industry | all opinions are my own | icon: @beemoiscamera
ESFP,17,2020-12-29 10:32:17.052578,841834801984294913,marsP0P,⭐mars⭐,mars | 16 | they/them | esfp | artist | multifandom (mostly genshin and one piece rn)
ESFP,17,2020-12-29 10:32:17.052607,223686396,jacobskid,alyssa jacobson,"deep winter ESFP, retired MD, lifetime ban from Fandango."
ESFP,18,2020-12-29 10:32:17.813032,3176806693,moonwonu_,𝐫𝐚𝐢 ☽ ia,esfp˚ || svt atz tbz nct || 1/3 ☽ squad 🐍 house || wonhui enthusiast 💛
ESFP,20,2020-12-29 10:32:19.183782,255532393,Missboredom98,Timeless Interlude,Writer | 22 | Food is my love language | Virgo ESFP (have fun with that info)
ESFP,24,2020-12-29 10:32:22.656777,1194288374837891073,AVANIFAIRY,mel៹,⠀‹3 esfp energy — a/ela/-a ; fan account
ESFP,24,2020-12-29 10:32:22.656994,14240332,andiana,AnDiana Moedasir™,Freelance Writer & Blogger | Unplanned Traveler | #ESFP | 🤓 | andiana.menulis@gmail.com
ESFP,24,2020-12-29 10:32:22.657065,429158936,Thegirlins,Ana 🖤💗,32 otoños | ESFP | Adicta a los libros y los cómics | Rolera | Gamer de bien | Series de animación | Dibujanta | Aprendiendo doblaje 🎙
ESFP,24,2020-12-29 10:32:22.657229,38790137,ekomarie,Rose Marie HK,I am ESFP
ESFP,24,2020-12-29 10:32:22.657274,1004420771702345728,roubeiteuouro,portugal,esfp - https://t.co/FCaCy8Ems2 | @littleserfas | 18 | picpay ehportugal
ESFP,24,2020-12-29 10:32:22.657300,1015240935716851712,lzdmalu,malu,tatuera | esfp
ESFP,24,2020-12-29 10:32:22.657321,857140976795742208,blossomnyeo,✨,blow my mind with your best knowledge | esfp
ESFP,24,2020-12-29 10:32:22.657346,199724208,claytovarela,clay,"esfp, gatinha manhosa & grande gostosa https://t.co/PrAYA6ZMe8"
ESFP,24,2020-12-29 10:32:22.657373,946111675,MengIIMDCU,MENGii |||,OSK129 | MDCU67 | ESFP | ผู้ชายคล้ายดาวหางแฮลลีย์ | แพทย์ประจำโรงพยาบาลชุมชน | Unofficial R0 Neurosurgery CU
ESFP,24,2020-12-29 10:32:22.657405,52983731,danaOktiana,Dana Pitasmara,"Yellow, rain, write, coffee no whipe cream | ESFP | What else? Complete me"
ESFP,25,2020-12-29 10:32:23.793538,19226616,sekaar,Sekar Indah Maharani,ESFP.
ESFP,26,2020-12-29 10:32:24.918211,103703472,arura78,"park, jaehyun",그냥추운거 아 ㄴㅑ ESFP
ESFP,26,2020-12-29 10:32:24.918267,760514347709849601,Mohem_ni,رُبع‌ما!!!🔰,"‏‏‏‏‏‏‏‏‏‏اونی که برا این اکانت قانون تعیین می‌کنه منم |
دیکتاتورم اما مهربون |
‎‎‎‎‎‎‎#ESFP 
‎‎‎‎‎‎‎‎‎‎#Pisces"
ESFP,26,2020-12-29 10:32:24.918296,49191937,IchyFitri,ichy,"Pecinta buku, pecinta kopi, pecinta coklat.... Fe, ESFP"
ESFP,26,2020-12-29 10:32:24.918315,1092150171016876032,MariapenasMari1,•°Cat•°•°🐛,"“Hey Adora”
⟨a/ela/a⟩
15y
Reserva: @WildCat__06
«ESFP»"
ESFP,26,2020-12-29 10:32:24.918340,42595061,ninishfajrina,Ninish,"An ENFP-T sometimes ESFP
Mom of three"
ESFP,26,2020-12-29 10:32:24.918356,1125126279571955712,7Taay,ꓕ,#Abdu #CapriCorn #ESFP
ESFP,26,2020-12-29 10:32:24.918372,41994469,amakinanthi,ama 🐣,#27. ESFP. an amateur anglophilia. his favourite night owl.
ESFP,26,2020-12-29 10:32:24.918394,1098922538086875137,oviia_,LAYAN,أسعى في جبر الخواطر لعل الله يجبرني في وقت المخاطر🤍 ESFP
ESFP,26,2020-12-29 10:32:24.918411,909357775,riri_natashaa,natasha,ESFP
ESFP,26,2020-12-29 10:32:24.918428,441095963,Leaginho,Lëag,Sale gosse au @LeVillageOff. Bois des Suze-Tonic pour oublier que je supporte vos gamins et les @girondins. Indépendantiste Gersois. J'aime les dates. ESFP 🌋
ESFP,27,2020-12-29 10:32:25.899652,893885254754283520,kattvanner,bicirik anna🍓,•hufflepuff •ESFP
